x,y,code
121.5,361.5,0
127.5,361.5,0
136.5,361.5,0
148.5,358.5,0
154.5,358.5,0
163.5,358.5,0
175.5,355.5,0
181.5,354.5,1
193.5,352.5,0
205.5,349.5,0
214.5,346.5,0
226.5,343.5,0
238.5,340.5,0
247.5,337.5,0
262.5,331.5,0
274.5,325.5,0
286.5,318.5,1
292.5,316.5,0
304.5,310.5,0
319.5,307.5,0
334.5,301.5,0
343.5,298.5,0
358.5,295.5,0
370.5,289.5,0
376.5,286.5,0
391.5,283.5,0
407.5,279.5,1
415.5,277.5,0
432.5,276.5,1
445.5,274.5,0
451.5,274.5,0
466.5,271.5,0
481.5,268.5,0
487.5,268.5,0
502.5,265.5,0
514.5,265.5,0
520.5,265.5,0
532.5,262.5,0
544.5,262.5,0
550.5,262.5,0
562.5,259.5,0
568.5,259.5,0
586.5,257.5,1
592.5,256.5,0
601.5,256.5,0
610.5,253.5,0
616.5,253.5,0
625.5,251.5,1
634.5,250.5,0
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2

ID,Column,Variable Name,Data Type,Rank,Missing Value,Dimensions
1,A,x,System.Double,1,,frame
2,B,y,System.Double,1,,frame
3,C,code,System.Int16,1,,frame

Variable,Key,Type,Value
0,videofilepath,System.String,D:\zootracer\sim_10.mp4
0,lambda_d,System.Double,10000
0,lambda_u,System.Double,1
0,lambda_o,System.Double,10000000
0,patch_size,System.Double,21
0,num_pca_data,System.Double,10000
0,pca_dim,System.Double,16
0,max_occlusion_duration,System.Double,250
0,matches_per_keyframe,System.Double,10
0,index_approx_ratio,System.Double,1
0,max_matches_per_frame,System.Double,1000
0,matches_appearance_threshold,System.Double,1E+100
0,index_accuracy,System.Double,3

